entropy,class
6.636175648,0
7.852908329,0
7.972811966,0
7.888141817,0
7.723810721,0
7.819245467,0
7.833830726,0
6.843933027,0
6.582056406,0
7.942119656,0
7.801450843,0
7.652748296,0
3.872710252,0
7.567249062,0
7.938809756,0
3.929026453,0
4.051429107,0
7.1885509,0
4.492634631,0
3.9293199,0
6.650699088,0
7.408242838,0
4.124364261,0
6.034251061,0
7.130240332,0
7.894092571,0
6.710857805,0
7.573483557,0
7.585217763,0
7.254471554,0
7.040172233,0
7.95111148,0
6.336278924,0
7.773758087,0
7.898543551,0
5.998166614,0
7.884007969,0
7.188824778,0
3.774435385,0
7.199438732,0
7.933852467,0
7.734573762,0
7.724361751,0
7.398127359,0
7.821214653,0
6.440697589,0
7.142697225,0
7.137706913,0
7.691754748,0
7.687321177,0
7.73833664,0
7.971729159,0
7.965443044,0
7.935138737,0
7.165269486,0
4.432657428,0
4.410799767,0
7.100604416,0
7.87505345,0
7.949534621,0
3.696089406,0
4.275738535,0
7.850487229,0
7.791345095,0
7.439139929,0
7.857965401,0
7.037350318,0
5.176348618,0
5.408476461,0
7.448151642,0
7.418082152,0
5.003964735,0
7.457337088,0
6.668188551,0
7.490137214,0
7.88206335,0
6.629764499,0
7.352305278,0
7.347593724,0
6.770818388,0
4.908552975,0
4.55315448,0
7.203334595,0
3.915437824,0
4.911069346,0
7.765591514,0
6.37028621,0
7.217957178,0
6.383054431,0
6.903323443,0
6.464748244,0
4.347005018,0
3.867293824,0
7.83545927,0
7.94687353,0
5.82066274,0
4.098625883,0
6.937302287,0
4.994370308,0
7.353422122,0
6.314996363,0
3.866484216,0
3.815874127,0
6.210900325,0
7.327332255,0
7.87978755,0
7.733796596,0
4.885134244,0
7.281798849,0
7.19117929,0
3.416299282,0
7.073383523,0
7.983366134,0
7.625678569,0
7.812170514,0
7.950869633,0
6.166460451,0
7.4647953,0
4.254552005,0
7.635736216,0
7.540052702,0
7.832978112,0
6.326580612,0
6.589801442,0
4.236858429,0
7.872325702,0
7.779278544,0
6.488582779,0
4.303572249,0
7.863019837,0
7.886810321,0
7.688843904,0
3.615449284,0
3.942840762,0
7.163191117,0
7.540103423,0
6.658837663,0
6.007478837,0
6.3965471,0
3.817752019,0
4.657668507,0
5.754550644,0
4.728359418,0
7.510983511,0
7.528661958,0
7.275634799,0
7.425130563,0
7.626245022,0
3.802174484,0
7.27781641,0
6.160104179,0
4.188279925,0
7.760279837,0
4.964609535,0
7.012582137,0
7.494172443,0
6.413946405,0
3.927065359,0
7.772262493,0
7.697415247,0
7.788019329,0
7.475341481,0
4.213906885,0
4.596319987,0
7.758540554,0
6.818243583,0
7.776857594,0
4.12454592,0
6.478823003,0
7.661699415,0
6.884095736,0
7.007820463,0
6.863429798,0
7.921067493,0
7.071755235,0
7.012457971,0
7.613865208,0
7.496579221,0
6.960130727,0
6.236967625,0
7.856804091,0
4.539089196,0
3.345445543,0
7.000840477,0
5.093439033,0
7.164341844,0
6.345377905,0
7.082263474,0
7.813224369,0
7.555864452,0
6.543411047,0
7.603617637,0
7.245203859,0
3.222313171,0
3.220084236,0
6.330586415,0
6.916235379,0
7.448430475,0
7.952189245,0
4.32294142,0
7.434990395,0
7.253280928,0
5.306235444,0
3.525579118,0
5.854873111,0
4.47508376,0
7.945497085,0
7.565439163,0
4.257946046,0
3.8657758,0
6.374857658,0
6.941279413,0
7.410197382,0
7.958045956,0
6.927154553,0
6.529927904,0
7.813366199,0
5.278628781,0
7.123097471,0
7.901775823,0
7.615533435,0
7.70942788,0
7.91490721,0
7.965217667,0
7.716186286,0
7.920936599,0
7.591211147,0
7.898749305,0
7.737911657,0
7.968388653,0
7.518763103,0
7.835566308,0
7.869056793,0
7.974042257,0
7.961535845,0
7.891599955,0
7.829939432,0
7.902636958,0
7.770986615,0
6.020308059,0
6.274929447,0
5.554910695,0
7.836125932,0
7.460327107,0
7.215298731,0
7.417877855,0
7.025794023,0
7.899487301,0
7.839928037,0
7.769609088,0
3.886624475,0
3.992822492,0
3.777459711,0
7.966373345,0
4.966423834,0
7.955887565,0
7.926445678,0
7.925258946,0
7.86910182,0
7.944776963,0
7.972492482,0
7.646303683,0
7.970016365,0
7.92405422,0
7.935393741,0
7.971323183,0
7.735799651,0
7.883406341,0
7.871316861,0
4.557927798,0
7.668502941,0
7.944610314,0
7.775688883,0
5.842562388,0
7.282176324,0
6.923251416,0
7.561000522,0
7.837909885,0
6.921788739,0
7.932106265,0
7.7969961,0
6.197705897,0
5.651645377,0
4.439754587,0
6.872342124,0
7.952683607,0
7.275173502,0
7.891028793,0
7.848837076,0
6.385220766,0
7.562964988,0
7.615202068,0
7.910410752,0
7.813431797,0
2.897531859,0
7.728013739,0
5.431564647,0
7.736419065,0
3.981267427,0
7.804800413,0
6.60579834,0
7.952512887,0
7.663477359,0
7.635474306,0
7.742170144,0
7.793203927,0
7.205388297,0
6.921081446,0
3.881514731,0
7.438023605,0
7.808751433,0
3.55594148,0
6.413304229,0
7.029477468,0
6.760082463,0
7.441630908,0
6.554583643,0
3.500252913,0
7.613279434,0
4.057509513,0
7.923702116,0
7.834617659,0
7.052060008,0
7.243379614,0
7.040029833,0
5.925408117,0
5.420122409,0
7.400228363,0
7.32257945,0
4.731049696,0
2.94715651,0
7.68111597,0
6.861178924,0
7.856527523,0
5.10060549,0
7.466433397,0
5.45089008,0
7.816747998,0
6.593449659,0
7.845371238,0
5.160643995,0
7.45438967,0
6.434828564,0
4.49921255,0
7.578017328,0
5.393777526,0
7.903280035,0
6.289417074,0
7.938949511,0
7.348700619,0
7.89471718,0
7.495998165,0
7.958634195,0
7.617625963,0
7.800891052,0
7.875674093,0
7.898030039,0
7.963333429,0
7.899411354,0
7.598688454,0
7.943840986,0
7.875019856,0
7.960652095,0
7.939463368,0
7.845502649,0
7.934667294,0
7.790682517,0
7.939929361,0
7.930263004,0
7.284842224,0
7.490388278,0
7.667767919,0
4.177044786,0
4.851642345,0
7.509219964,0
6.239056348,0
7.928602496,0
4.183669237,0
7.304145166,0
4.028310869,0
3.700914988,0
7.861862328,0
7.392392319,0
7.134926254,0
7.677242215,0
7.48952909,0
7.938083588,0
7.434238357,0
7.15398101,0
7.180512988,0
7.881809606,0
5.680364577,0
7.572063608,0
7.726786476,0
4.613856253,0
6.565756656,0
4.012473924,0
4.061346775,0
7.943740921,0
3.781960851,0
6.776228603,0
5.692094048,0
7.710254984,0
7.376126045,0
7.868360961,0
7.569246914,0
7.705325159,0
3.604138875,0
7.800596367,0
7.943791264,0
6.353499186,0
7.916605177,0
5.796714642,0
7.958621575,0
6.439888407,0
6.503068746,0
7.164959585,0
7.687276925,0
4.151491073,0
7.47865603,0
5.150187955,0
7.855369457,0
7.573631337,0
6.503906869,0
7.919401809,0
7.451696611,0
6.586568144,0
7.835729271,0
4.369514405,0
7.629933018,0
4.748832745,0
7.841932685,0
7.882194192,0
6.890076046,0
7.671825632,0
7.451490509,0
7.68848913,0
7.819760817,0
6.066591599,0
3.843872356,0
7.696613843,0
4.359996616,0
6.677315657,0
5.219942621,0
7.40229114,0
5.655362426,0
6.742241301,0
7.594876731,0
6.11207539,0
4.037026236,0
6.643592577,1
6.643787204,1
6.643844737,1
6.643804539,1
6.643819016,1
6.643781375,1
6.643749897,1
6.643713459,1
6.643414918,1
6.643822305,1
6.643802615,1
6.643816888,1
6.64272297,1
6.643802734,1
6.643833963,1
6.642093205,1
6.642796334,1
6.643700586,1
6.643452021,1
6.642592067,1
6.643810256,1
6.643817874,1
6.643183161,1
6.643451866,1
6.643717764,1
6.643781888,1
6.643812182,1
6.643779146,1
6.643803579,1
6.643705568,1
6.643803238,1
6.64383944,1
6.643627441,1
6.643764027,1
6.643796456,1
6.643053665,1
6.643805143,1
6.643805382,1
6.643504702,1
6.643681595,1
6.643805959,1
6.643797883,1
6.643838994,1
6.643788009,1
6.643825398,1
6.643805687,1
6.643159982,1
6.64371774,1
6.643799929,1
6.643843882,1
6.643827216,1
6.643839112,1
6.643840065,1
6.643831392,1
6.643818467,1
6.641533594,1
6.642835796,1
6.643731206,1
6.643787674,1
6.643838838,1
6.643110562,1
6.640888598,1
6.643757103,1
6.643777243,1
6.643760853,1
6.643785898,1
6.643768608,1
6.64368279,1
6.643656056,1
6.64376007,1
6.643789826,1
6.64321033,1
6.643784105,1
6.643431121,1
6.643564982,1
6.643792735,1
6.643256258,1
6.64365153,1
6.643748469,1
6.643643723,1
6.641825885,1
6.643650078,1
6.643808487,1
6.642870381,1
6.634783792,1
6.643713964,1
6.643726361,1
6.643782703,1
6.642784319,1
6.643721267,1
6.64360939,1
6.636936766,1
6.643016526,1
6.643666326,1
6.643814358,1
6.643698876,1
6.643665127,1
6.643761442,1
6.643056298,1
6.643706641,1
6.643745892,1
6.64270327,1
6.642372586,1
6.643621899,1
6.643769099,1
6.643834908,1
6.643790591,1
6.641372458,1
6.643715289,1
6.643659845,1
6.640734923,1
6.643737971,1
6.643839839,1
6.643821645,1
6.643780659,1
6.64384161,1
6.642313241,1
6.643709094,1
6.643316652,1
6.643801124,1
6.643726924,1
6.643836692,1
6.643805507,1
6.643514971,1
6.64178344,1
6.643768431,1
6.643820343,1
6.64317639,1
6.642609752,1
6.643823052,1
6.643804628,1
6.64381053,1
6.640891672,1
6.642609602,1
6.643675512,1
6.643749387,1
6.642939313,1
6.643495921,1
6.643500947,1
6.64148782,1
6.643212356,1
6.643446595,1
6.643246162,1
6.643676666,1
6.643532745,1
6.643775572,1
6.643617377,1
6.643370924,1
6.641458302,1
6.643741696,1
6.643571954,1
6.642767847,1
6.643812207,1
6.63958069,1
6.642837094,1
6.643709318,1
6.643812586,1
6.641588067,1
6.643824134,1
6.643665507,1
6.643701884,1
6.643702514,1
6.64143527,1
6.64335487,1
6.643816882,1
6.643381569,1
6.643806357,1
6.643093248,1
6.643448303,1
6.643761063,1
6.643738162,1
6.643674325,1
6.64359742,1
6.643821662,1
6.643531264,1
6.643751212,1
6.64375845,1
6.643766687,1
6.643777514,1
6.643585178,1
6.643821731,1
6.641792045,1
6.639486925,1
6.643653915,1
6.642776109,1
6.643780398,1
6.643791641,1
6.643764867,1
6.643754888,1
6.643813101,1
6.643783905,1
6.643778513,1
6.643808089,1
6.64369411,1
6.643601389,1
6.643711397,1
6.643741228,1
6.643525114,1
6.643826161,1
6.641396271,1
6.643772977,1
6.643687744,1
6.642476979,1
6.642879917,1
6.642905806,1
6.643294324,1
6.643801462,1
6.643615529,1
6.643430556,1
6.6433726,1
6.643742293,1
6.643745627,1
6.643700693,1
6.643818011,1
6.64338149,1
6.643766262,1
6.643827264,1
6.643000164,1
6.643657483,1
6.643839865,1
6.643816014,1
6.64383368,1
6.64383233,1
6.643841905,1
6.643838356,1
6.643843774,1
6.643826859,1
6.643824227,1
6.64381973,1
6.643840356,1
6.643811545,1
6.643841401,1
6.643827792,1
6.643837124,1
6.643844572,1
6.643821821,1
6.643823422,1
6.643835013,1
6.64384133,1
6.643398581,1
6.643682415,1
6.642745793,1
6.643824914,1
6.643787194,1
6.643097669,1
6.643706165,1
6.643475398,1
6.643817555,1
6.64381274,1
6.643795881,1
6.642762004,1
6.642430708,1
6.641615132,1
6.64383665,1
6.64350597,1
6.643835036,1
6.643840975,1
6.643837585,1
6.643822318,1
6.643834808,1
6.643843606,1
6.643841038,1
6.643844543,1
6.643841695,1
6.643843815,1
6.643826229,1
6.643805172,1
6.643836728,1
6.643825465,1
6.638654166,1
6.643722386,1
6.643831378,1
6.643817534,1
6.643669491,1
6.643812838,1
6.643782594,1
6.643686799,1
6.643810775,1
6.643604134,1
6.643815237,1
6.643816057,1
6.643041132,1
6.643718648,1
6.643758042,1
6.643624564,1
6.643810213,1
6.643497755,1
6.643826529,1
6.643785052,1
6.643798169,1
6.643745616,1
6.643752508,1
6.643835578,1
6.643821691,1
6.620670544,1
6.643724118,1
6.641999471,1
6.643802003,1
6.635149747,1
6.643791776,1
6.643758114,1
6.64379528,1
6.643629314,1
6.643835275,1
6.643791724,1
6.643775793,1
6.64372259,1
6.643809492,1
6.640416947,1
6.643745959,1
6.643809966,1
6.6404576,1
6.643777797,1
6.643613641,1
6.643692001,1
6.643803708,1
6.643812463,1
6.642173327,1
6.643712262,1
6.642276083,1
6.643833279,1
6.643809253,1
6.643421222,1
6.643726904,1
6.643352247,1
6.643691205,1
6.643721237,1
6.643577611,1
6.643679148,1
6.643222717,1
6.633634972,1
6.643787291,1
6.643630027,1
6.643813723,1
6.643577023,1
6.643535777,1
6.642619845,1
6.643715943,1
6.643614703,1
6.643782266,1
6.641876803,1
6.643625185,1
6.643465559,1
6.643471455,1
6.643621154,1
6.643547881,1
6.643832772,1
6.641989327,1
6.643819814,1
6.643796425,1
6.643838649,1
6.643813028,1
6.643833967,1
6.643607546,1
6.643643158,1
6.643816194,1
6.643802634,1
6.64383782,1
6.643799023,1
6.643660998,1
6.643837699,1
6.643832086,1
6.643829124,1
6.643837227,1
6.64382858,1
6.643831087,1
6.643839024,1
6.643835527,1
6.643838995,1
6.643711349,1
6.643591616,1
6.643757877,1
6.641212386,1
6.642714053,1
6.643801626,1
6.643641434,1
6.643797654,1
6.643133295,1
