entropy,class
4.922215907,0
4.859514987,0
4.931969022,0
4.895566381,0
3.357174444,0
4.924197103,0
4.653782488,0
4.982047877,0
3.767893504,0
4.72219007,0
4.893530764,0
4.601426244,0
3.067430251,0
3.62317772,0
2.903171139,0
4.737661832,0
5.143061657,0
5.045975373,0
4.981093656,0
3.29622512,0
4.325950618,0
4.432180532,0
4.859338768,0
4.999950167,0
4.785093743,0
3.693440389,0
4.74064787,0
4.932482218,0
3.857294403,0
3.714302789,0
4.782132625,0
4.646071662,0
4.70728597,0
4.52288809,0
4.774286987,0
4.837776826,0
3.666915515,0
2.672447135,0
4.157505343,0
4.493790123,0
3.684499407,0
4.941708015,0
5.252569501,0
3.362500544,0
4.757423355,0
4.940603605,0
4.335856685,0
4.071206239,0
5.068005201,0
5.035671179,0
4.152495706,0
3.30875424,0
4.577140783,0
4.634090395,0
4.723178571,0
4.670056219,0
4.95628118,0
3.044602181,0
4.696284573,0
4.729288863,0
4.943413616,0
4.309253355,0
5.016009139,0
4.917657227,0
4.232380086,0
3.729603394,0
4.199713883,0
4.885533841,0
4.918005006,0
5.110570954,0
4.623528758,0
4.670460286,0
4.887033638,0
4.934136048,0
4.642810003,0
4.78413275,0
2.807633389,0
5.040758167,0
5.058793807,0
4.773493815,0
4.469470136,0
4.907669795,0
4.91635864,0
4.944729907,0
4.435512652,0
4.892961048,0
3.486597515,0
3.72112698,0
4.725029892,0
3.98402729,0
4.73241055,0
5.035191226,0
4.714578937,0
4.918493356,0
4.666697845,0
5.013130365,0
4.97052502,0
4.816109048,0
3.15513598,0
4.916155975,0
4.925375943,0
3.313461583,0
4.631444027,0
3.081232876,0
3.124394262,0
3.989517357,0
3.691180487,0
4.722324014,0
4.551967145,0
4.709507841,0
3.877232544,0
3.845281941,0
4.618473604,0
3.507841943,0
3.640108147,0
4.735529285,0
4.727851242,0
4.919678995,0
4.100859731,0
4.911432054,0
4.998098886,0
4.797785256,0
4.841091478,0
3.29595374,0
4.609811339,0
3.827739481,0
4.72530168,0
5.162697911,0
4.742338485,0
4.732254115,0
4.72830356,0
4.493855245,0
5.023254691,0
4.940583195,0
5.065767865,0
4.881737808,0
5.043714879,0
3.998938237,0
3.969040093,0
4.736052744,0
4.627525454,0
4.870026916,0
4.745446459,0
4.346480394,0
4.854187945,0
4.915117823,0
4.970810084,0
4.328973983,0
4.461336858,0
4.914769246,0
4.340379061,0
4.754583772,0
4.901284387,0
3.469188312,0
4.213186539,0
3.912955982,0
4.694652758,0
5.259891134,0
4.604007281,0
4.1490363,0
3.736365545,0
4.627671274,0
4.612063724,0
5.1554883,0
4.740970002,0
4.878654259,0
2.866960885,0
3.279733569,0
5.433615546,0
4.534215956,0
4.636705624,0
4.034718556,0
4.935400983,0
4.117743731,0
4.866805955,0
5.071255005,0
4.743656795,0
4.936540537,0
4.49377306,0
4.922143574,0
4.185685088,0
4.908027668,0
4.402636572,0
4.286464752,0
4.393009148,0
4.486007015,0
4.747497793,0
4.844631896,0
4.916205845,0
4.155161305,0
4.726323139,0
4.752106539,0
4.853889668,0
4.567580425,0
3.673497805,0
3.403118879,0
4.05373762,0
4.88822916,0
3.966992011,0
3.684310013,0
4.929650457,0
4.736695761,0
4.15969177,0
4.914852156,0
4.087549878,0
4.588521697,0
4.896891898,0
3.078460905,0
3.146972691,0
4.729137664,0
4.935458966,0
4.942177957,0
5.106200749,0
4.977741624,0
4.585600463,0
4.423827217,0
4.437317077,0
4.883268705,0
4.035105929,0
4.118167198,0
4.912624273,0
3.326522095,0
4.25856488,0
3.685554636,0
2.673141706,0
4.230735629,0
4.269501557,0
4.597616571,0
5.13973029,0
4.661308049,0
4.346712281,0
4.40692538,0
4.111495911,0
2.879220283,0
4.92493776,0
4.34596796,0
4.906753096,0
5.03867229,0
3.040408926,0
4.340356503,0
2.868727971,0
3.438811714,0
4.915581811,0
5.021111285,0
4.976542258,0
3.317775302,0
4.930675746,0
4.913909515,0
4.866871562,0
5.216408144,0
4.731665978,0
5.03453882,0
4.437824945,0
4.144501186,0
4.932306363,0
3.812867971,0
4.720665145,0
4.753900424,0
4.871361381,0
4.736452015,0
4.895811126,0
4.281861139,0
2.884709574,0
2.887736926,0
4.698651551,0
4.861961709,0
3.474799892,0
4.199038865,0
4.916851081,0
3.491766576,0
4.050813797,0
4.022938192,0
4.966140846,0
2.67378789,0
4.47168141,0
4.241553103,0
2.889375912,0
2.928688249,0
4.004554113,0
4.483970921,0
3.824187618,0
3.696825814,0
4.543142193,0
3.920676844,0
4.966093966,0
4.721781745,0
2.670690322,0
4.768428681,0
4.041971316,0
4.408610043,0
5.016603638,0
1.559791865,0
5.011739173,0
4.883959986,0
3.455499752,0
3.683273371,0
4.377488632,0
4.473284261,0
2.701900008,0
