entropy,class
7.958916543,0
6.868498481,0
7.197230354,0
7.777229556,0
7.73744968,0
7.955008613,0
6.986520387,0
7.926458672,0
7.36662461,0
7.920950999,0
7.969331579,0
7.902363247,0
7.544040691,0
7.7938928,0
7.336990638,0
6.7453975,0
7.899577629,0
7.645568264,0
7.809494381,0
7.955951719,0
7.964666525,0
7.721876952,0
7.455005688,0
7.186497086,0
7.842409245,0
7.068148337,0
7.898743448,0
6.423707914,0
7.959597114,0
7.88314196,0
7.717305046,0
6.07150069,0
7.93364512,0
6.436018033,0
7.653035168,0
7.640587335,0
7.772590482,0
7.970162186,0
7.94408009,0
7.509147701,0
7.202562519,0
7.769992295,0
7.930616644,0
7.917443225,0
7.68573343,0
5.281653775,0
7.966387201,0
7.939855917,0
7.507005969,0
7.978686506,0
7.666749914,0
7.598812148,0
7.851957574,0
7.754106483,0
7.630230609,0
7.571314593,0
7.83023338,0
7.944953763,0
7.946621234,0
7.906672204,0
7.838465347,0
7.355038102,0
7.322734688,0
7.325879441,0
7.624356615,0
6.636851835,0
7.679004747,0
7.948358108,0
7.210782367,0
7.23173858,0
5.952857711,0
6.057299853,0
7.560588607,0
7.885872676,0
7.97073355,0
7.894881803,0
7.939996045,0
7.991708818,0
7.929470863,0
7.642056258,0
7.978120608,0
7.588985685,0
7.71344737,0
7.519243592,0
5.178239678,0
7.351316822,0
7.901867213,0
7.765552651,0
5.373910935,0
5.113755219,0
7.864268101,0
7.799749531,0
7.939648122,0
7.564073129,0
7.872005721,0
7.784449682,0
6.4342419,0
7.857507494,0
7.707768098,0
7.548210618,0
6.734711626,0
7.771252796,0
6.831152997,0
6.627810591,0
7.493777226,0
6.167128503,0
7.922304817,0
7.919548899,0
7.923694666,0
7.183640652,0
4.850370089,0
7.64309196,0
6.414784517,0
7.712053345,0
6.439858058,0
7.069426017,0
7.853929347,0
7.562782422,0
7.852705388,0
7.588515344,0
7.306638351,0
7.933787258,0
7.939914157,0
7.982670042,0
7.952443664,0
6.482067795,0
7.671042592,0
7.960647038,0
6.999566226,0
7.252008887,0
7.554668457,0
7.451903504,0
7.793159662,0
7.770194287,0
7.613320603,0
7.951183278,0
7.775304889,0
7.9721874,0
7.214029498,0
7.144883235,0
7.879795925,0
7.833916671,0
7.941740818,0
7.832605227,0
7.865982199,0
7.669454941,0
7.238953582,0
7.564963055,0
5.104918911,0
7.312377421,0
7.932597416,0
7.948790095,0
7.852017223,0
6.936989066,0
7.842037755,0
7.62053929,0
7.753285964,0
7.841555979,0
7.601593859,0
7.637341947,0
7.801787717,0
7.647258097,0
7.73364649,0
7.223341334,0
7.344075959,0
6.512789399,0
7.623227756,0
7.93787424,0
7.935130634,0
7.718790587,0
7.942913837,0
7.973354164,0
6.894063767,0
5.74924919,0
7.712138311,0
7.937799819,0
7.313401626,0
7.968433894,0
7.909640152,0
7.358845403,0
7.599155796,0
7.647165638,0
7.371441491,0
7.658685702,0
7.397586199,0
6.939224862,0
7.767135459,0
7.835528174,0
7.992498352,0
7.547715605,0
7.983235227,0
7.757964022,0
7.913919623,0
7.836660456,0
7.938535342,0
7.273491683,0
7.919575713,0
7.731069073,0
7.881870333,0
6.401019956,0
7.942372277,0
7.907374227,0
7.178962362,0
7.610014308,0
7.867503135,0
7.967459792,0
7.930487651,0
7.876045811,0
7.981709469,0
7.844128106,0
5.766902392,0
7.756814963,0
7.783365037,0
7.974850763,0
7.465945302,0
7.93131267,0
7.702030501,0
7.893009371,0
7.770572945,0
7.978988903,0
7.792798368,0
7.84957705,0
7.986653703,0
7.89418169,0
7.993667728,0
7.91111134,0
7.040806766,0
7.951096221,0
7.938049331,0
7.944019789,0
7.747378885,0
7.83867938,0
5.549942087,0
4.840679369,0
7.715927243,0
7.626030685,0
7.85168502,0
7.824402623,0
7.763276536,0
7.669571014,0
7.579193951,0
7.946306808,0
7.875567909,0
7.862773447,0
7.598609154,0
7.85097439,0
7.957990931,0
7.857621435,0
7.926252314,0
7.980564273,0
7.987491941,0
7.923802698,0
7.705240779,0
7.820733764,0
7.213705216,0
7.616773352,0
7.717727321,0
7.742504553,0
7.785994297,0
7.769375072,0
7.886092222,0
7.396444984,0
7.72317552,0
7.767086676,0
7.994544478,0
7.084734557,0
6.747583644,0
7.534637268,0
7.941883484,0
7.721569017,0
7.869358752,0
7.773987919,0
7.839620728,0
7.709521932,0
7.424576674,0
7.908902431,0
7.88926405,0
7.226452824,0
7.685782538,0
7.569164847,0
7.597065532,0
7.693568535,0
7.652527728,0
7.259045588,0
7.807668225,0
6.124959383,0
6.741500804,0
7.55965357,0
7.964946726,0
7.977007836,0
7.573014655,0
7.907242143,0
7.901375979,0
7.71193172,0
7.378710186,0
7.767043301,0
7.421835583,0
7.780182852,0
7.443005293,0
7.653943305,0
7.745375189,0
7.944788256,0
6.504097685,0
6.617079167,0
7.932780881,0
7.911188835,0
7.77495329,0
7.126241143,0
6.89472476,0
7.833665093,0
7.234462924,0
7.88277082,0
6.809551397,0
7.78980789,0
7.991151491,0
6.172639602,0
7.94569658,0
7.94573645,0
7.06119512,0
7.865159603,0
7.764859918,0
7.93620576,0
7.892398474,0
7.138853899,0
7.358526738,0
7.899471461,0
7.458677243,0
7.853721898,0
7.458832539,0
7.772023909,0
7.829751308,0
7.938008225,0
7.484899798,0
7.869502159,0
7.837756979,0
7.579765063,0
7.859718241,0
7.9765441,0
7.692651418,0
7.933063924,0
7.748063353,0
7.968958585,0
7.671229532,0
7.652625425,0
7.751611697,0
7.962682252,0
7.625995402,0
7.88443499,0
7.845351995,0
6.847608594,0
7.609802722,0
6.871484957,0
7.78925569,0
7.609833053,0
7.453447337,0
6.731114834,0
7.347836887,0
7.948473116,0
7.134706125,0
7.914927178,0
7.14090627,0
7.708017942,0
7.850056716,0
7.784951582,0
7.488936253,0
7.149110535,0
6.839236785,0
7.668012339,0
7.92212641,0
7.834657489,0
7.817670894,0
7.872916112,0
7.560895121,0
7.962469654,0
7.70674872,0
7.836202567,0
7.820788452,0
7.641540241,0
7.940607352,0
7.73401948,0
7.492773533,0
7.47361358,0
7.976965164,0
7.859937577,0
6.433434828,0
7.952360471,0
7.052676665,0
7.998495108,0
7.66328219,0
7.956878149,0
7.986659724,0
7.914456195,0
7.66762343,0
7.984068664,0
6.931111943,0
7.376461251,0
7.378312884,0
7.892195649,0
7.931388737,0
7.114509292,0
7.827292349,0
7.94872049,0
7.831688998,0
7.520064199,0
7.950224541,0
7.85834106,0
7.684756642,0
6.648469396,0
7.393732081,0
7.737393971,0
7.99023945,0
7.891527459,0
7.954251384,0
7.858610595,0
7.953917639,0
7.979464441,0
7.636408971,0
7.935321601,0
7.172299685,0
7.972100969,0
5.582953261,0
7.86962524,0
7.993487417,0
6.40072429,0
7.523258056,0
7.545242756,0
7.32605215,0
7.842141403,0
6.441944482,0
7.322011118,0
6.776757475,0
7.947735482,0
7.900285236,0
6.888958602,0
7.981132298,0
7.35475273,0
7.92138383,0
7.686738304,0
7.956446295,0
7.823633858,0
7.06625891,0
7.14269292,0
7.972615761,0
7.939709894,0
7.935566655,0
7.981476651,0
7.588385199,0
7.694098248,0
7.854663586,0
7.536542399,0
7.998576878,1
7.994333587,1
7.993433224,1
7.994815236,1
7.996877704,1
7.99873412,1
7.998252132,1
7.998554716,1
7.990699407,1
7.996397574,1
7.999079394,1
7.997976415,1
7.999215637,1
7.999145905,1
7.997765676,1
7.999555309,1
7.999587203,1
7.995916387,1
7.999694143,1
7.999696966,1
7.999859753,1
7.999878057,1
7.993307,1
7.999121138,1
7.999833071,1
7.99936344,1
7.999643732,1
7.997339127,1
7.999318586,1
7.997859756,1
7.995667141,1
7.986607115,1
7.998964449,1
7.999584806,1
7.989394306,1
7.98930152,1
7.99730428,1
7.999310352,1
7.999837771,1
7.999590513,1
7.999557716,1
7.999542226,1
7.99931032,1
7.997292192,1
7.999066708,1
7.99857001,1
7.999610783,1
7.999686758,1
7.997185044,1
7.999873983,1
7.995014952,1
7.997031771,1
7.995770004,1
7.999214613,1
7.999673583,1
7.99559413,1
7.999268422,1
7.999504811,1
7.998008088,1
7.998114466,1
7.999206817,1
7.992556497,1
7.999875604,1
7.992235987,1
7.995608981,1
7.99463642,1
7.999092868,1
7.998576293,1
7.998721503,1
7.998535299,1
7.98208632,1
7.984706638,1
7.996252542,1
7.999308968,1
7.999902462,1
7.999544795,1
7.99909251,1
7.99985245,1
7.999360719,1
7.99983539,1
7.999729608,1
7.996050857,1
7.997362856,1
7.991188038,1
7.99529361,1
7.994030645,1
7.999480657,1
7.998318646,1
7.97977021,1
7.999507689,1
7.995237291,1
7.999557228,1
7.99916235,1
7.999874512,1
7.997664962,1
7.995765817,1
7.986139645,1
7.998248165,1
7.999420154,1
7.999032672,1
7.968896445,1
7.996624143,1
7.991102931,1
7.981131861,1
7.993795622,1
7.997368873,1
7.9993716,1
7.999394364,1
7.999429476,1
7.99672479,1
7.976583724,1
7.99980518,1
7.999862136,1
7.996670034,1
7.990355313,1
7.990383783,1
7.999916891,1
7.996182698,1
7.999608708,1
7.997135527,1
7.999278808,1
7.99950491,1
7.999538613,1
7.999616067,1
7.998846497,1
7.999577502,1
7.990976235,1
7.996862119,1
7.999473387,1
7.996567281,1
7.994687118,1
7.994353365,1
7.997206515,1
7.998480109,1
7.995075059,1
7.999871601,1
7.995486569,1
7.999903623,1
7.996654894,1
7.996054861,1
7.999068839,1
7.998677357,1
7.999657135,1
7.999206795,1
7.999515457,1
7.998677759,1
7.993504514,1
7.997178336,1
7.999154098,1
7.999238217,1
7.999456374,1
7.999790791,1
7.996483906,1
7.996987777,1
7.999205447,1
7.999250976,1
7.999659525,1
7.999690457,1
7.999509295,1
7.999525921,1
7.998359655,1
7.996146563,1
7.997925133,1
7.986468558,1
7.99965968,1
7.997588713,1
7.995568104,1
7.998956436,1
7.999688637,1
7.996764775,1
7.999571744,1
7.998928755,1
7.999443904,1
7.999690655,1
7.999362517,1
7.999581542,1
7.999465173,1
7.999048975,1
7.999423352,1
7.993641721,1
7.997882867,1
7.999653878,1
7.999120648,1
7.996182216,1
7.996662658,1
7.996799325,1
7.999774692,1
7.999181772,1
7.99974395,1
7.999222334,1
7.999684522,1
7.999687356,1
7.999864206,1
7.999068522,1
7.999766055,1
7.997286143,1
7.999622876,1
7.99902372,1
7.999276019,1
7.999579445,1
7.99971398,1
7.998720464,1
7.99961013,1
7.99867742,1
7.998635199,1
7.999626726,1
