entropy,class
7.998192848,0
7.998881309,0
7.944540284,0
7.991906197,0
7.999240636,0
7.987900397,0
7.999968034,1
7.999971212,1
7.998706484,1
7.999597831,1
7.999985065,1
7.999814635,1
